condition,seed,observer,accuracy,reward,no_memory_accuracy,high_distractor_accuracy,base_accuracy,lora_ablated_accuracy,lora_ablated_no_memory_accuracy,lora_norm,total_params,trainable_params,test_n,tp,tn,fp,fn,H_hazard_bits,I_central_hazard_bits,I_peripheral_hazard_bits,I_peripheral_hazard_given_central_bits,I_ticket_hazard_bits,replay_attempted,replay_accepted,replay_accept_rate,replay_gain_mean,C_att,D_cue,N_sup,A_util,R_gain,T_gain,C_res,F_assoc,I_ret,I_adapter_gain,I_durable_no_memory_gain,R_ret,U_adapt,P_chain,Q_proc,OWGE_plus
main,3296,O2,0.50375,0.0075,0.50375,0.50375,0.50375,0.50375,0.50375,2.3053646087646484,12466,392,800,0,403,0,397,0.9999594238215683,0.046512913135881725,0.33124876324427477,0.3189212601909441,2.1659508482185872e-05,0.0,0.0,0.0,0.0,0.5173768198291802,0.125,0.375,0.0,0.0,0.0,0.6088,0.0,0.0,0.0,0.0,0.5,0.50375,0.00631532344237746,0.11536086985384532,0.0007285412057210446
main,3296,O3,0.685,0.37,0.62625,0.685,0.65625,0.65625,0.62625,3.932572364807129,12466,392,800,171,377,26,226,0.9999594238215683,0.046512913135881725,0.33124876324427477,0.3189212601909441,2.1659508482185872e-05,0.0,0.0,0.0,0.0,0.5813541201077235,0.11627906976744189,0.7674418604651162,0.08576642335766434,0.0,0.08363636363636379,0.2513,0.0,0.0,0.08363636363636379,0.0,0.5587500000000001,0.685,0.007260555334423355,0.21712318416371917,0.0015764348930068757
main,3296,O4,0.74,0.48,0.62625,0.74,0.65625,0.65625,0.62625,3.2968766689300537,12466,392,800,247,345,58,150,0.9999594238215683,0.046512913135881725,0.33124876324427477,0.3189212601909441,2.1659508482185872e-05,15.0,12.0,0.8,0.001666666666666668,0.5813541201077235,0.11627906976744189,0.7674418604651162,0.15371621621621623,0.000833333333333334,0.24363636363636362,1.1513,0.0,0.0,0.24363636363636362,0.0,0.61375,0.74,0.007686727874513416,0.16439576307487316,0.0012636654944795309
main,3296,O5R,0.62625,0.2525,0.62625,0.62625,0.62625,0.62625,0.62625,3.4677820205688477,12466,392,800,236,265,138,161,0.9999594238215683,0.046512913135881725,0.33124876324427477,0.3189212601909441,2.1659508482185872e-05,15.0,15.0,1.0,0.0,0.5813541201077235,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.62625,0.006790573199622083,0.12432336980457062,0.0008442269430816226
main,3333,O1,0.6025,0.205,0.65625,0.6025,0.67,0.67,0.65625,2.406468391418457,12466,392,800,84,398,7,311,0.9998872865145765,0.07180644602324987,0.3017724319199686,0.2747204965812031,0.0014296782344869821,0.0,0.0,0.0,0.0,0.3733891983311992,0.0,1.0,0.0,0.0,0.0,0.1963,0.0,0.0,0.0,0.0,0.44625000000000004,0.6025,0.006454248137901664,0.171584276930794,0.0011074474998737807
main,3333,O2,0.50625,0.0125,0.50625,0.515,0.50625,0.50625,0.50625,3.0844738483428955,12466,392,800,0,405,0,395,0.9998872865145765,0.07180644602324987,0.3017724319199686,0.2747204965812031,0.0014296782344869821,0.0,0.0,0.0,0.0,0.5732731120928598,0.125,0.375,0.0,0.0,0.0,0.6088,0.0,0.0,0.0,0.0,0.5,0.50625,0.006325753372023252,0.12248697227556513,0.0007748223779010747
main,3333,O3,0.6075,0.215,0.65625,0.6075,0.665,0.665,0.65625,3.002192735671997,12466,392,800,89,397,8,306,0.9998872865145765,0.07180644602324987,0.3017724319199686,0.2747204965812031,0.0014296782344869821,0.0,0.0,0.0,0.0,0.6738492228718866,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,0.2513,0.0,0.0,0.0,0.0,0.45125000000000004,0.6075,0.0064961352469472215,0.2052317848946247,0.001333213431647862
main,3333,O4,0.50625,0.0125,0.50625,0.50625,0.665,0.665,0.65625,2.9090354442596436,12466,392,800,0,405,0,395,0.9998872865145765,0.07180644602324987,0.3017724319199686,0.2747204965812031,0.0014296782344869821,15.0,9.0,0.6,0.003333333333333336,0.6738492228718866,0.11627906976744189,0.7674418604651162,0.0,0.001666666666666668,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.50625,0.006325753372023252,0.1337699732643722,0.0008461958594525628
main,3333,O5R,0.65625,0.3125,0.65625,0.65625,0.65625,0.65625,0.65625,2.2412219047546387,12466,392,800,264,261,144,131,0.9998872865145765,0.07180644602324987,0.3017724319199686,0.2747204965812031,0.0014296782344869821,15.0,15.0,1.0,0.0,0.6738492228718866,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.65625,0.006897318542553034,0.13363573388232977,0.0009217282252542759
main,3370,O1,0.70375,0.4075,0.625,0.70375,0.6725,0.6725,0.625,3.4045534133911133,12466,392,800,182,381,23,214,0.9999278640456615,0.0455708065889789,0.31821445219853545,0.30018168378573173,1.9138263538612298e-05,0.0,0.0,0.0,0.0,0.24626729994677654,0.0,1.0,0.11190053285968027,0.0,0.09541984732824427,0.1963,0.0,0.0,0.09541984732824427,0.0,0.57875,0.70375,0.007412594786020282,0.18440422940711407,0.0013669138294232616
main,3370,O2,0.51875,0.0375,0.54,0.54875,0.505,0.505,0.50375,2.2136595249176025,12466,392,800,12,403,1,384,0.9999278640456615,0.0455708065889789,0.31821445219853545,0.30018168378573173,1.9138263538612298e-05,0.0,0.0,0.0,0.0,0.5207227777401682,0.125,0.375,0.0,0.0,0.02777777777777786,0.6088,0.0,0.0730478589420655,0.02777777777777786,0.0730478589420655,0.47875,0.51875,0.26276087081343824,0.11932877039398182,0.031354931621819494
main,3370,O3,0.72625,0.4525,0.625,0.725,0.665,0.665,0.625,2.7972617149353027,12466,392,800,211,370,34,185,0.9999278640456615,0.0455708065889789,0.31821445219853545,0.30018168378573173,1.9138263538612298e-05,0.0,0.0,0.0,0.0,0.5868029719242993,0.11627906976744189,0.7674418604651162,0.1394148020654044,0.0,0.18283582089552217,0.2513,0.0017211703958691545,0.0,0.18283582089552217,0.0,0.60125,0.72625,0.007586605793949412,0.24159888039951247,0.000972330267916055
main,3370,O4,0.59375,0.1875,0.57125,0.59375,0.665,0.665,0.625,1.5554442405700684,12466,392,800,75,400,4,321,0.9999278640456615,0.0455708065889789,0.31821445219853545,0.30018168378573173,1.9138263538612298e-05,15.0,10.0,0.6666666666666666,0.007499999999999995,0.5868029719242993,0.11627906976744189,0.7674418604651162,0.0378947368421052,0.0037499999999999977,0.0,1.1513,0.0,0.0,0.0,0.0,0.5225,0.59375,0.006769612761469738,0.128989220831948,0.0008732070754359934
main,3370,O5R,0.625,0.25,0.625,0.625,0.625,0.625,0.625,3.812788486480713,12466,392,800,248,252,152,148,0.9999278640456615,0.0455708065889789,0.31821445219853545,0.30018168378573173,1.9138263538612298e-05,15.0,15.0,1.0,0.0,0.5868029719242993,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.625,0.0067860521847375845,0.12487195768009404,0.0008473876212274614
main,3407,O1,0.59,0.18,0.575,0.59,0.68,0.68,0.6775,2.190704107284546,12466,392,800,75,397,3,325,1.0,0.09293097854634025,0.2515179225521747,0.21332026416127942,0.002606319340089692,0.0,0.0,0.0,0.0,0.5170682145778569,0.0,1.0,0.025423728813559344,0.0,0.0,0.1963,0.0,0.0,0.0,0.0,0.515,0.59,0.006722852868262364,0.1986158254905149,0.0013352649720812053
main,3407,O2,0.5,0.0,0.50125,0.50375,0.5,0.5,0.5,3.761256456375122,12466,392,800,0,400,0,400,1.0,0.09293097854634025,0.2515179225521747,0.21332026416127942,0.002606319340089692,0.0,0.0,0.0,0.0,0.6224320134105201,0.125,0.375,0.0,0.0,0.0,0.6088,0.0,0.0024999999999999467,0.0,0.0024999999999999467,0.49875,0.5,0.08543899175398703,0.12875413869290708,0.01100062379407499
main,3407,O3,0.78375,0.5675,0.6775,0.78375,0.67625,0.67625,0.6775,2.618077516555786,12466,392,800,273,354,46,127,1.0,0.09293097854634025,0.2515179225521747,0.21332026416127942,0.002606319340089692,0.0,0.0,0.0,0.0,0.7667695824195495,0.11627906976744189,0.7674418604651162,0.13556618819776708,0.0,0.3320463320463318,0.2513,0.0,0.0,0.3320463320463318,0.0,0.60625,0.78375,0.007803274033718825,0.291900891418974,0.002277782646429058
main,3407,O4,0.77875,0.5575,0.6775,0.77875,0.67625,0.67625,0.6775,3.7848422527313232,12466,392,800,267,356,44,133,1.0,0.09293097854634025,0.2515179225521747,0.21332026416127942,0.002606319340089692,15.0,11.0,0.7333333333333333,0.002272727272727275,0.7667695824195495,0.11627906976744189,0.7674418604651162,0.13001605136436603,0.0011363636363636374,0.31660231660231675,1.1513,0.0,0.0,0.31660231660231675,0.0,0.6012500000000001,0.77875,0.007765179088967977,0.18804776976083537,0.0014602246094739034
main,3407,O5R,0.58,0.16,0.58,0.58,0.6775,0.6775,0.6775,3.1371395587921143,12466,392,800,136,328,72,264,1.0,0.09293097854634025,0.2515179225521747,0.21332026416127942,0.002606319340089692,15.0,15.0,1.0,0.0,0.7667695824195495,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.58,0.006619114164844816,0.1429909126159587,0.0009464731751403796
main,3444,O1,0.52,0.04,0.52,0.52,0.67875,0.67875,0.6475,4.3738603591918945,12466,392,800,0,416,0,384,0.9988455359952018,0.06306937563194114,0.33686849293012366,0.31075664732068187,0.0015060996386522078,0.0,0.0,0.0,0.0,0.3111585292748116,0.0,1.0,0.0,0.0,0.0,0.1963,0.0,0.0,0.0,0.0,0.5,0.52,0.006382512645208953,0.16163652976736007,0.001031647195167869
main,3444,O2,0.52,0.04,0.545,0.52875,0.52,0.52,0.52,1.6450508832931519,12466,392,800,0,416,0,384,0.9988455359952018,0.06306937563194114,0.33686849293012366,0.31075664732068187,0.0015060996386522078,0.0,0.0,0.0,0.0,0.5493723505525826,0.125,0.375,0.0,0.0,0.0,0.6088,0.0,0.052083333333333384,0.0,0.052083333333333384,0.475,0.52,0.23431599598590538,0.11943991373562352,0.027986682347433244
main,3444,O3,0.60375,0.2075,0.5775,0.60375,0.67875,0.67875,0.6475,3.4267406463623047,12466,392,800,72,411,5,312,0.9988455359952018,0.06306937563194114,0.33686849293012366,0.31075664732068187,0.0015060996386522078,0.0,0.0,0.0,0.0,0.6321250657964947,0.11627906976744189,0.7674418604651162,0.04347826086956521,0.0,0.0,0.2513,0.0,0.0,0.0,0.0,0.52625,0.60375,0.006823652978767094,0.20550300289819384,0.0014022811778718431
main,3444,O4,0.67875,0.3575,0.6475,0.67875,0.67875,0.67875,0.6475,1.337265968322754,12466,392,800,142,401,15,242,0.9988455359952018,0.06306937563194114,0.33686849293012366,0.31075664732068187,0.0015060996386522078,15.0,12.0,0.8,0.001666666666666668,0.6321250657964947,0.11627906976744189,0.7674418604651162,0.04604051565377532,0.000833333333333334,0.0,1.1513,0.0,0.0,0.0,0.0,0.53125,0.67875,0.007117651954650452,0.13413742255452776,0.0009547434878370081
main,3444,O5R,0.5775,0.155,0.5775,0.5775,0.6475,0.6475,0.6475,2.448746919631958,12466,392,800,109,353,63,275,0.9988455359952018,0.06306937563194114,0.33686849293012366,0.31075664732068187,0.0015060996386522078,15.0,15.0,1.0,0.0,0.6321250657964947,0.11627906976744189,0.7674418604651162,0.0,0.0,0.0,1.1513,0.0,0.0,0.0,0.0,0.5,0.5775,0.006609590262861547,0.12943496508579838,0.0008555120849049173
