seed,observer,phase,embed_lora_norm,embed_effective_rank,embed_significant_sv,embed_changed_fraction,embed_positive_fraction,embed_negative_fraction,policy_lora_norm,policy_effective_rank,policy_significant_sv,policy_changed_fraction,policy_positive_fraction,policy_negative_fraction,total_lora_norm
13485,O4R,A,1.0465387105941772,1.379315733909607,2.0,0.8466796875,0.4228515625,0.423828125,0.22701750695705414,1.0000011920928955,1.0,0.90625,0.453125,0.453125,1.07087824762534
13485,O4R,B,0.7731395363807678,2.2352800369262695,3.0,0.701171875,0.353515625,0.34765625,1.114877462387085,1.0000011920928955,1.0,1.0,0.5,0.5,1.3567227052178845
13485,O4R,C,5.9101176261901855,2.139843225479126,2.0,0.7470703125,0.37890625,0.3681640625,1.5817315578460693,1.0000007152557373,1.0,0.96875,0.484375,0.484375,6.118117772361861
13485,O4M,A,1.0037682056427002,1.4283957481384277,2.0,0.767578125,0.3837890625,0.3837890625,0.37547001242637634,1.0000011920928955,1.0,0.9375,0.46875,0.46875,1.0716941452161757
13485,O4M,B,0.37900370359420776,2.592822313308716,4.0,0.513671875,0.2568359375,0.2568359375,1.1655821800231934,1.0000007152557373,1.0,0.96875,0.484375,0.484375,1.225653142502293
13485,O4M,C,2.9980416297912598,1.897593379020691,2.0,0.6748046875,0.3427734375,0.33203125,1.320271611213684,1.0000004768371582,1.0,1.0,0.5,0.5,3.27587709496834
13485,O4D,A,1.0037682056427002,1.4283957481384277,2.0,0.767578125,0.3837890625,0.3837890625,0.37547001242637634,1.0000011920928955,1.0,0.9375,0.46875,0.46875,1.0716941452161757
13485,O4D,B,0.37900370359420776,2.592822313308716,4.0,0.513671875,0.2568359375,0.2568359375,1.1655821800231934,1.0000007152557373,1.0,0.96875,0.484375,0.484375,1.225653142502293
13485,O4D,C,2.215545415878296,2.3726460933685303,3.0,0.7841796875,0.388671875,0.3955078125,1.3474940061569214,1.0000007152557373,1.0,1.0,0.5,0.5,2.593141258483263
13538,O1,A,2.3474950790405273,1.5472677946090698,2.0,0.9560546875,0.4794921875,0.4765625,0.988851010799408,1.0002467632293701,1.0,1.0,0.5,0.5,2.5472650956817398
13538,O1,B,19.9156551361084,1.1178510189056396,1.0,0.88671875,0.44140625,0.4453125,1.1246452331542969,1.0011751651763916,1.0,1.0,0.5,0.5,19.947384450119205
13538,O1,C,15.239567756652832,1.1448572874069214,1.0,0.890625,0.4541015625,0.4365234375,1.0229387283325195,1.0013703107833862,1.0,0.96875,0.484375,0.484375,15.273860973949422
13538,O3,A,1.4230116605758667,1.66554594039917,2.0,0.9267578125,0.4609375,0.4658203125,0.3366446793079376,1.0000008344650269,1.0,0.9375,0.46875,0.46875,1.462289925507671
13538,O3,B,2.655162811279297,2.158531427383423,3.0,0.6484375,0.3349609375,0.3134765625,1.18172025680542,1.0000007152557373,1.0,1.0,0.5,0.5,2.9062608829464787
13538,O3,C,2.290435552597046,2.4931352138519287,4.0,0.724609375,0.3740234375,0.3505859375,0.3721284866333008,1.0000014305114746,1.0,0.875,0.4375,0.4375,2.3204686231803535
13538,O4R,A,1.461527705192566,1.646147608757019,2.0,0.9248046875,0.458984375,0.4658203125,0.33656999468803406,1.0000011920928955,1.0,0.9375,0.46875,0.46875,1.4997808487808315
13538,O4R,B,2.702838182449341,2.1181037425994873,3.0,0.6845703125,0.3466796875,0.337890625,1.1552863121032715,1.0000003576278687,1.0,1.0,0.5,0.5,2.939391213064235
13538,O4R,C,2.9365363121032715,2.5745418071746826,4.0,0.8544921875,0.4306640625,0.423828125,1.5482275485992432,1.0000004768371582,1.0,0.96875,0.484375,0.484375,3.3196767997114875
13538,O4M,A,1.4572676420211792,1.6507030725479126,2.0,0.9130859375,0.4521484375,0.4609375,0.46566301584243774,1.0000003576278687,1.0,0.96875,0.484375,0.484375,1.5298598056048933
13538,O4M,B,2.5926835536956787,1.8011565208435059,3.0,0.7177734375,0.35546875,0.3623046875,1.295395016670227,1.0000007152557373,1.0,1.0,0.5,0.5,2.898285054789834
13538,O4M,C,2.067802667617798,2.449538469314575,4.0,0.8603515625,0.431640625,0.4287109375,1.369043231010437,1.000001072883606,1.0,0.96875,0.484375,0.484375,2.479936942864229
13538,O4D,A,1.4572676420211792,1.6507030725479126,2.0,0.9130859375,0.4521484375,0.4609375,0.46566301584243774,1.0000003576278687,1.0,0.96875,0.484375,0.484375,1.5298598056048933
13538,O4D,B,2.5926835536956787,1.8011565208435059,3.0,0.7177734375,0.35546875,0.3623046875,1.295395016670227,1.0000007152557373,1.0,1.0,0.5,0.5,2.898285054789834
13538,O4D,C,2.4355812072753906,2.3252780437469482,4.0,0.8642578125,0.4228515625,0.44140625,1.4030874967575073,1.0000004768371582,1.0,0.96875,0.484375,0.484375,2.8108202256263737
13591,O1,A,2.3128185272216797,1.7571789026260376,2.0,0.9541015625,0.4931640625,0.4609375,0.9555938243865967,1.000217318534851,1.0,0.96875,0.484375,0.484375,2.502456612424212
13591,O1,B,9.463892936706543,1.2428430318832397,1.0,0.87109375,0.4365234375,0.4345703125,0.4548277258872986,1.0016511678695679,1.0,0.96875,0.484375,0.484375,9.47481597592691
13591,O1,C,9.833949089050293,1.2365776300430298,1.0,0.7978515625,0.39453125,0.4033203125,0.43869537115097046,1.0020180940628052,1.0,0.96875,0.484375,0.484375,9.843729390566482
13591,O3,A,1.6024092435836792,1.767459511756897,2.0,0.9189453125,0.4599609375,0.458984375,0.3340721130371094,1.0000009536743164,1.0,0.96875,0.484375,0.484375,1.6368627189326226
13591,O3,B,3.0676259994506836,1.80597984790802,2.0,0.73046875,0.3681640625,0.3623046875,1.1173146963119507,1.0000007152557373,1.0,1.0,0.5,0.5,3.264769732017937
13591,O3,C,2.32822847366333,2.6777827739715576,4.0,0.7353515625,0.3583984375,0.376953125,0.3278582990169525,1.0000028610229492,1.0,0.84375,0.421875,0.421875,2.351199457683454
13591,O4R,A,1.604244351387024,1.7668930292129517,2.0,0.919921875,0.4609375,0.458984375,0.3340030610561371,1.0000011920928955,1.0,0.96875,0.484375,0.484375,1.638645167128028
13591,O4R,B,3.0160374641418457,1.796555519104004,2.0,0.71875,0.3603515625,0.3583984375,1.1278437376022339,1.0000004768371582,1.0,1.0,0.5,0.5,3.220017621311373
13591,O4R,C,2.1426358222961426,2.8949689865112305,4.0,0.7314453125,0.3623046875,0.369140625,0.2750898003578186,1.0000016689300537,1.0,0.84375,0.421875,0.421875,2.160222827684119
13591,O4M,A,1.637537956237793,1.7616502046585083,2.0,0.896484375,0.4482421875,0.4482421875,0.4887681305408478,1.0000007152557373,1.0,1.0,0.5,0.5,1.7089250549839343
13591,O4M,B,4.367049217224121,1.4733195304870605,2.0,0.9306640625,0.4619140625,0.46875,1.3110734224319458,1.0000004768371582,1.0,1.0,0.5,0.5,4.559608797327378
13591,O4M,C,6.816265106201172,1.3339180946350098,2.0,0.94140625,0.474609375,0.466796875,2.2445430755615234,1.0000004768371582,1.0,1.0,0.5,0.5,7.176311281993477
13591,O4D,A,1.637537956237793,1.7616502046585083,2.0,0.896484375,0.4482421875,0.4482421875,0.4887681305408478,1.0000007152557373,1.0,1.0,0.5,0.5,1.7089250549839343
13591,O4D,B,4.367049217224121,1.4733195304870605,2.0,0.9306640625,0.4619140625,0.46875,1.3110734224319458,1.0000004768371582,1.0,1.0,0.5,0.5,4.559608797327378
13591,O4D,C,6.875013828277588,1.332811951637268,2.0,0.951171875,0.4775390625,0.4736328125,1.5334008932113647,1.0000007152557373,1.0,1.0,0.5,0.5,7.043943032017612
13644,O1,A,2.3960001468658447,1.454298496246338,2.0,0.9453125,0.470703125,0.474609375,0.9836724996566772,1.000289797782898,1.0,1.0,0.5,0.5,2.5900633757423708
13644,O1,B,12.018804550170898,1.1563400030136108,1.0,0.900390625,0.4453125,0.455078125,0.27928629517555237,1.002994418144226,1.0,0.9375,0.46875,0.46875,12.022049062031046
13644,O1,C,10.37371826171875,1.1795015335083008,1.0,0.8505859375,0.42578125,0.4248046875,0.1514851450920105,1.0054762363433838,1.0,1.0,0.5,0.5,10.374824255027196
13644,O3,A,1.2907891273498535,2.037752866744995,3.0,0.90625,0.4619140625,0.4443359375,0.30894389748573303,1.0000011920928955,1.0,0.90625,0.453125,0.453125,1.327246361109448
13644,O3,B,2.9855332374572754,1.4621200561523438,1.0,0.5068359375,0.259765625,0.2470703125,1.1246038675308228,1.0000007152557373,1.0,0.96875,0.484375,0.484375,3.1903201361034923
13644,O3,C,5.402493476867676,2.3277697563171387,3.0,0.802734375,0.400390625,0.40234375,1.5081459283828735,1.0000009536743164,1.0,1.0,0.5,0.5,5.609049822286804
13644,O4R,A,1.2297961711883545,2.081024169921875,3.0,0.9296875,0.46484375,0.46484375,0.3186109662055969,1.0000011920928955,1.0,0.90625,0.453125,0.453125,1.2703981936605548
13644,O4R,B,1.3553630113601685,2.3504912853240967,3.0,0.759765625,0.37890625,0.380859375,1.1734386682510376,1.0000004768371582,1.0,1.0,0.5,0.5,1.7927540826086752
13644,O4R,C,7.630804538726807,2.289952039718628,3.0,0.876953125,0.4521484375,0.4248046875,1.5703470706939697,1.0000004768371582,1.0,1.0,0.5,0.5,7.790710354691077
13644,O4M,A,1.1857091188430786,2.129436492919922,3.0,0.9462890625,0.470703125,0.4755859375,0.48162099719047546,1.0000007152557373,1.0,0.96875,0.484375,0.484375,1.279790959275138
13644,O4M,B,2.287151575088501,1.9420888423919678,3.0,0.6845703125,0.34375,0.3408203125,1.2392109632492065,1.0000004768371582,1.0,1.0,0.5,0.5,2.601289322406648
13644,O4M,C,2.0347111225128174,2.6427247524261475,4.0,0.880859375,0.443359375,0.4375,1.3539081811904907,1.0000004768371582,1.0,0.96875,0.484375,0.484375,2.4439960546555537
13644,O4D,A,1.1857091188430786,2.129436492919922,3.0,0.9462890625,0.470703125,0.4755859375,0.48162099719047546,1.0000007152557373,1.0,0.96875,0.484375,0.484375,1.279790959275138
13644,O4D,B,2.287151575088501,1.9420888423919678,3.0,0.6845703125,0.34375,0.3408203125,1.2392109632492065,1.0000004768371582,1.0,1.0,0.5,0.5,2.601289322406648
13644,O4D,C,2.2993533611297607,2.4720253944396973,4.0,0.83984375,0.4208984375,0.4189453125,1.3461543321609497,1.0000004768371582,1.0,1.0,0.5,0.5,2.6644243966257366
13697,O1,A,2.2504796981811523,2.084947109222412,3.0,0.8857421875,0.4404296875,0.4453125,0.9832375049591064,1.0002187490463257,1.0,0.96875,0.484375,0.484375,2.455893903059279
13697,O1,B,10.597455978393555,1.2848045825958252,1.0,0.904296875,0.4560546875,0.4482421875,0.11127554625272751,1.0146212577819824,1.0,0.875,0.4375,0.4375,10.598040170766629
13697,O1,C,11.751296997070312,1.2637419700622559,1.0,0.87890625,0.44140625,0.4375,0.097956083714962,1.0159515142440796,1.0,0.9375,0.46875,0.46875,11.75170525956512
13697,O3,A,1.3908634185791016,1.4725162982940674,2.0,0.9267578125,0.466796875,0.4599609375,0.12843824923038483,1.0000255107879639,1.0,0.96875,0.484375,0.484375,1.3967810970251966
13697,O3,B,1.5007325410842896,2.421525001525879,3.0,0.7578125,0.3837890625,0.3740234375,1.1335736513137817,1.0000016689300537,1.0,0.96875,0.484375,0.484375,1.880741179115874
13697,O3,C,2.6382968425750732,2.4374921321868896,4.0,0.56640625,0.2763671875,0.2900390625,1.5022693872451782,1.000001311302185,1.0,1.0,0.5,0.5,3.0360210047685117
13697,O4R,A,1.3916124105453491,1.4723310470581055,2.0,0.9267578125,0.466796875,0.4599609375,0.12835408747196198,1.0000189542770386,1.0,0.96875,0.484375,0.484375,1.3975191851830147
13697,O4R,B,1.3447999954223633,2.451322555541992,3.0,0.7548828125,0.3798828125,0.375,1.1931830644607544,1.0000005960464478,1.0,0.96875,0.484375,0.484375,1.7978244778075376
13697,O4R,C,2.90254545211792,2.098184823989868,3.0,0.583984375,0.2939453125,0.2900390625,1.5078234672546387,1.0000003576278687,1.0,1.0,0.5,0.5,3.270825845258995
13697,O4M,A,1.287257194519043,1.518656849861145,2.0,0.9130859375,0.45703125,0.4560546875,0.16276544332504272,1.0000044107437134,1.0,0.90625,0.453125,0.453125,1.2975067145806356
13697,O4M,B,0.9717398285865784,2.4603402614593506,3.0,0.6357421875,0.326171875,0.3095703125,1.2340099811553955,1.0000007152557373,1.0,0.96875,0.484375,0.484375,1.5706874062182494
13697,O4M,C,5.08527135848999,2.0699684619903564,3.0,0.6962890625,0.3564453125,0.33984375,1.4178872108459473,1.0000008344650269,1.0,1.0,0.5,0.5,5.279241321644535
13697,O4D,A,1.287257194519043,1.518656849861145,2.0,0.9130859375,0.45703125,0.4560546875,0.16276544332504272,1.0000044107437134,1.0,0.90625,0.453125,0.453125,1.2975067145806356
13697,O4D,B,0.9717398285865784,2.4603402614593506,3.0,0.6357421875,0.326171875,0.3095703125,1.2340099811553955,1.0000007152557373,1.0,0.96875,0.484375,0.484375,1.5706874062182494
13697,O4D,C,4.15100622177124,2.265484571456909,3.0,0.7236328125,0.3701171875,0.353515625,1.4103913307189941,1.0000004768371582,1.0,1.0,0.5,0.5,4.384068471060966
13750,O1,A,2.3187754154205322,1.876870036125183,2.0,0.9013671875,0.4560546875,0.4453125,0.983123242855072,1.000342845916748,1.0,0.96875,0.484375,0.484375,2.518581096133403
13750,O1,B,9.283787727355957,1.2744338512420654,1.0,0.8173828125,0.40234375,0.4150390625,1.1469619274139404,1.0010415315628052,1.0,0.9375,0.46875,0.46875,9.354369900187942
13750,O1,C,8.45781135559082,1.3034101724624634,1.0,0.861328125,0.4287109375,0.4326171875,0.5261175036430359,1.0020520687103271,1.0,1.0,0.5,0.5,8.474159106035277
13750,O3,A,1.326816439628601,1.473073959350586,2.0,0.908203125,0.4580078125,0.4501953125,0.33535057306289673,1.0000011920928955,1.0,0.9375,0.46875,0.46875,1.3685400510479517
13750,O3,B,2.056128978729248,2.026657819747925,3.0,0.74609375,0.3720703125,0.3740234375,1.1804224252700806,1.0000004768371582,1.0,0.96875,0.484375,0.484375,2.3708782084389486
13750,O3,C,1.8559283018112183,2.4094316959381104,4.0,0.66015625,0.33984375,0.3203125,0.3708084225654602,1.0000011920928955,1.0,0.9375,0.46875,0.46875,1.8926089790839937
13750,O4R,A,1.338521122932434,1.4237868785858154,2.0,0.9296875,0.4716796875,0.4580078125,0.33647075295448303,1.0000009536743164,1.0,0.9375,0.46875,0.46875,1.380163528039363
13750,O4R,B,2.342087984085083,1.769225001335144,3.0,0.716796875,0.3583984375,0.3583984375,1.2142572402954102,1.0000003576278687,1.0,0.96875,0.484375,0.484375,2.638142674459733
13750,O4R,C,1.8258254528045654,2.539839029312134,4.0,0.7236328125,0.3828125,0.3408203125,0.42716148495674133,1.0000008344650269,1.0,0.96875,0.484375,0.484375,1.8751281338456434
13750,O4M,A,1.3285030126571655,1.489272117614746,2.0,0.908203125,0.4580078125,0.4501953125,0.47800037264823914,1.000001311302185,1.0,1.0,0.5,0.5,1.4118798146056981
13750,O4M,B,1.839280366897583,2.0316317081451416,3.0,0.697265625,0.3564453125,0.3408203125,1.1834654808044434,1.000001072883606,1.0,0.96875,0.484375,0.484375,2.187131183150796
13750,O4M,C,3.3366856575012207,2.9681475162506104,3.0,0.8427734375,0.4189453125,0.423828125,1.5629794597625732,1.0000007152557373,1.0,0.9375,0.46875,0.46875,3.6846134082986315
13750,O4D,A,1.3285030126571655,1.489272117614746,2.0,0.908203125,0.4580078125,0.4501953125,0.47800037264823914,1.000001311302185,1.0,1.0,0.5,0.5,1.4118798146056981
13750,O4D,B,1.839280366897583,2.0316317081451416,3.0,0.697265625,0.3564453125,0.3408203125,1.1834654808044434,1.000001072883606,1.0,0.96875,0.484375,0.484375,2.187131183150796
13750,O4D,C,3.090578556060791,2.6764273643493652,3.0,0.765625,0.3828125,0.3828125,1.3774551153182983,1.000001072883606,1.0,0.9375,0.46875,0.46875,3.3836457270079783
13803,O1,A,2.235142469406128,1.5991400480270386,2.0,0.9443359375,0.478515625,0.4658203125,0.9890382885932922,1.000365138053894,1.0,0.96875,0.484375,0.484375,2.4441887396120765
13803,O1,B,20.175464630126953,1.1023257970809937,1.0,0.8544921875,0.43359375,0.4208984375,1.0640983581542969,1.0013560056686401,1.0,1.0,0.5,0.5,20.203506585672955
13803,O1,C,14.982037544250488,1.1291874647140503,1.0,0.9287109375,0.466796875,0.4619140625,1.140127182006836,1.0026681423187256,1.0,0.96875,0.484375,0.484375,15.025356533822485
13803,O3,A,1.554640531539917,1.842359185218811,2.0,0.9287109375,0.462890625,0.4658203125,0.34864604473114014,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.593254922105494
13803,O3,B,1.4382221698760986,2.460977792739868,3.0,0.7705078125,0.3662109375,0.404296875,1.1922798156738281,1.0000004768371582,1.0,1.0,0.5,0.5,1.8681579614118105
13803,O3,C,2.951838254928589,2.6919872760772705,4.0,0.8505859375,0.4326171875,0.41796875,1.8124115467071533,1.0000005960464478,1.0,0.96875,0.484375,0.484375,3.4638395889384475
13803,O4R,A,1.5504777431488037,1.8442457914352417,2.0,0.9267578125,0.4609375,0.4658203125,0.34894508123397827,1.0000007152557373,1.0,0.96875,0.484375,0.484375,1.5892589158841286
13803,O4R,B,1.7682526111602783,2.280485153198242,3.0,0.7900390625,0.3828125,0.4072265625,1.2195271253585815,1.0000004768371582,1.0,1.0,0.5,0.5,2.148013898083648
13803,O4R,C,1.4791679382324219,3.149693012237549,4.0,0.89453125,0.4443359375,0.4501953125,1.6011614799499512,1.0000004768371582,1.0,1.0,0.5,0.5,2.1798293223026137
13803,O4M,A,1.4521472454071045,1.8927254676818848,2.0,0.939453125,0.466796875,0.47265625,0.4982042908668518,1.0000007152557373,1.0,0.9375,0.46875,0.46875,1.5352326005467654
13803,O4M,B,2.7423336505889893,1.7360751628875732,3.0,0.71484375,0.3408203125,0.3740234375,1.1758028268814087,1.0000003576278687,1.0,1.0,0.5,0.5,2.9837738082594405
13803,O4M,C,4.043228626251221,2.0728585720062256,3.0,0.8115234375,0.4130859375,0.3984375,1.3518837690353394,1.0000007152557373,1.0,0.9375,0.46875,0.46875,4.263248462043765
13803,O4D,A,1.4521472454071045,1.8927254676818848,2.0,0.939453125,0.466796875,0.47265625,0.4982042908668518,1.0000007152557373,1.0,0.9375,0.46875,0.46875,1.5352326005467654
13803,O4D,B,2.7423336505889893,1.7360751628875732,3.0,0.71484375,0.3408203125,0.3740234375,1.1758028268814087,1.0000003576278687,1.0,1.0,0.5,0.5,2.9837738082594405
13803,O4D,C,2.482809066772461,2.257978916168213,3.0,0.7734375,0.3837890625,0.3896484375,1.2803654670715332,1.0000007152557373,1.0,1.0,0.5,0.5,2.7935061466402473
13856,O1,A,2.1855967044830322,2.3786330223083496,3.0,0.947265625,0.4765625,0.470703125,1.0038681030273438,1.0002641677856445,1.0,1.0,0.5,0.5,2.405116238962851
13856,O1,B,17.13027000427246,1.2708097696304321,1.0,0.9267578125,0.4619140625,0.46484375,1.1069577932357788,1.0013599395751953,1.0,1.0,0.5,0.5,17.16599854291274
13856,O1,C,12.130020141601562,1.3600594997406006,1.0,0.912109375,0.46484375,0.447265625,1.2819076776504517,1.0011999607086182,1.0,0.96875,0.484375,0.484375,12.197568443328315
13856,O3,A,1.400753378868103,2.009868860244751,3.0,0.9033203125,0.4443359375,0.458984375,0.3548928201198578,1.0000015497207642,1.0,0.84375,0.421875,0.421875,1.4450117446522825
13856,O3,B,2.5703530311584473,2.099780559539795,3.0,0.7685546875,0.3984375,0.3701171875,1.075757622718811,1.0000005960464478,1.0,1.0,0.5,0.5,2.78638998843002
13856,O3,C,2.9353580474853516,2.681112766265869,3.0,0.7392578125,0.37890625,0.3603515625,0.7567391395568848,1.0000004768371582,1.0,0.84375,0.421875,0.421875,3.03133320376931
13856,O4R,A,1.3962950706481934,2.0135018825531006,3.0,0.900390625,0.44140625,0.458984375,0.35509079694747925,1.0000005960464478,1.0,0.84375,0.421875,0.421875,1.4407391847219395
13856,O4R,B,2.4932825565338135,2.0794930458068848,3.0,0.7529296875,0.3916015625,0.361328125,1.1431137323379517,1.0000005960464478,1.0,1.0,0.5,0.5,2.7428392063289806
13856,O4R,C,2.976329803466797,2.6787662506103516,3.0,0.736328125,0.3896484375,0.3466796875,0.7931547164916992,1.0000005960464478,1.0,0.8125,0.40625,0.40625,3.080200237532899
13856,O4M,A,1.3728564977645874,2.0316033363342285,3.0,0.9033203125,0.443359375,0.4599609375,0.4894542098045349,1.0000008344650269,1.0,0.96875,0.484375,0.484375,1.4574979886606465
13856,O4M,B,2.542433261871338,1.8892358541488647,3.0,0.7890625,0.400390625,0.388671875,1.1567070484161377,1.0000004768371582,1.0,1.0,0.5,0.5,2.793194960421722
13856,O4M,C,2.8054988384246826,2.6372499465942383,3.0,0.884765625,0.4453125,0.439453125,0.6275803446769714,1.000001072883606,1.0,0.875,0.4375,0.4375,2.8748357903412693
13856,O4D,A,1.3728564977645874,2.0316033363342285,3.0,0.9033203125,0.443359375,0.4599609375,0.4894542098045349,1.0000008344650269,1.0,0.96875,0.484375,0.484375,1.4574979886606465
13856,O4D,B,2.542433261871338,1.8892358541488647,3.0,0.7890625,0.400390625,0.388671875,1.1567070484161377,1.0000004768371582,1.0,1.0,0.5,0.5,2.793194960421722
13856,O4D,C,3.166090965270996,2.608941078186035,3.0,0.853515625,0.4287109375,0.4248046875,1.104711651802063,1.0000007152557373,1.0,1.0,0.5,0.5,3.3532849318239975
13909,O1,A,2.398688316345215,1.7762144804000854,2.0,0.923828125,0.46484375,0.458984375,0.9870790839195251,1.0001269578933716,1.0,1.0,0.5,0.5,2.5938447827274573
13909,O1,B,8.405895233154297,1.2678147554397583,2.0,0.857421875,0.431640625,0.42578125,0.0629916787147522,1.008880615234375,1.0,0.875,0.4375,0.4375,8.406131251791958
13909,O1,C,8.255960464477539,1.2730785608291626,2.0,0.8369140625,0.41796875,0.4189453125,0.03018461912870407,1.0391052961349487,1.0,1.0,0.5,0.5,8.256015643289935
13909,O3,A,1.1286327838897705,2.1026735305786133,3.0,0.8427734375,0.4189453125,0.423828125,0.393954336643219,1.0000008344650269,1.0,0.84375,0.421875,0.421875,1.1954128911094994
13909,O3,B,1.96388578414917,2.1475112438201904,3.0,0.80859375,0.4052734375,0.4033203125,1.201011300086975,1.0000003576278687,1.0,0.9375,0.46875,0.46875,2.3020155334227885
13909,O3,C,3.4782564640045166,2.083986520767212,3.0,0.8720703125,0.4453125,0.4267578125,1.7101325988769531,1.0000007152557373,1.0,0.90625,0.453125,0.453125,3.8759284739441267
13909,O4R,A,1.131894826889038,2.1006174087524414,3.0,0.841796875,0.4189453125,0.4228515625,0.3923003375530243,1.0000003576278687,1.0,0.84375,0.421875,0.421875,1.1979505223432152
13909,O4R,B,2.1522841453552246,2.125805377960205,3.0,0.818359375,0.41015625,0.408203125,1.2316991090774536,1.0000004768371582,1.0,0.96875,0.484375,0.484375,2.479800342295658
13909,O4R,C,2.1546947956085205,2.337283134460449,3.0,0.6728515625,0.3466796875,0.326171875,1.7844626903533936,1.0000004768371582,1.0,0.96875,0.484375,0.484375,2.797680602836163
13909,O4M,A,1.0981475114822388,2.1315715312957764,3.0,0.841796875,0.41796875,0.423828125,0.4938261806964874,1.0000008344650269,1.0,0.90625,0.453125,0.453125,1.2040731928400008
13909,O4M,B,1.6616544723510742,1.8881465196609497,3.0,0.6572265625,0.3291015625,0.328125,1.260421633720398,1.0000007152557373,1.0,0.96875,0.484375,0.484375,2.0856074127780433
13909,O4M,C,1.096981167793274,3.3418521881103516,4.0,0.7802734375,0.3828125,0.3974609375,1.4200750589370728,1.0000004768371582,1.0,1.0,0.5,0.5,1.7944305100806288
13909,O4D,A,1.0981475114822388,2.1315715312957764,3.0,0.841796875,0.41796875,0.423828125,0.4938261806964874,1.0000008344650269,1.0,0.90625,0.453125,0.453125,1.2040731928400008
13909,O4D,B,1.6616544723510742,1.8881465196609497,3.0,0.6572265625,0.3291015625,0.328125,1.260421633720398,1.0000007152557373,1.0,0.96875,0.484375,0.484375,2.0856074127780433
13909,O4D,C,0.7855377197265625,2.8517236709594727,4.0,0.6845703125,0.33984375,0.3447265625,1.3770651817321777,1.0000007152557373,1.0,0.96875,0.484375,0.484375,1.5853636881965865
13962,O1,A,2.1220219135284424,2.2200992107391357,3.0,0.96875,0.490234375,0.478515625,0.9823464751243591,1.0002098083496094,1.0,1.0,0.5,0.5,2.338371569850302
13962,O1,B,19.38185691833496,1.1947576999664307,1.0,0.8935546875,0.4453125,0.4482421875,1.0910344123840332,1.002039909362793,1.0,1.0,0.5,0.5,19.41254062949554
13962,O1,C,13.527840614318848,1.2593815326690674,1.0,0.92578125,0.466796875,0.458984375,1.228954792022705,1.0019952058792114,1.0,0.96875,0.484375,0.484375,13.583548931234802
13962,O3,A,1.3825716972351074,1.5241992473602295,2.0,0.9072265625,0.4501953125,0.45703125,0.3700374960899353,1.0000008344650269,1.0,0.90625,0.453125,0.453125,1.4312345183470367
13962,O3,B,2.428983688354492,1.9008091688156128,3.0,0.6796875,0.3427734375,0.3369140625,1.1115858554840088,1.0000007152557373,1.0,0.9375,0.46875,0.46875,2.6712515554332033
13962,O3,C,2.0678038597106934,2.2628908157348633,3.0,0.654296875,0.3330078125,0.3212890625,0.3086552321910858,1.0000026226043701,1.0,0.96875,0.484375,0.484375,2.090713001488577
13962,O4R,A,1.3672538995742798,1.5295796394348145,2.0,0.904296875,0.44921875,0.455078125,0.36782947182655334,1.0000009536743164,1.0,0.90625,0.453125,0.453125,1.4158678420831783
13962,O4R,B,2.6187961101531982,1.7856329679489136,3.0,0.693359375,0.3505859375,0.3427734375,1.0862494707107544,1.0000004768371582,1.0,0.9375,0.46875,0.46875,2.8351421444387785
13962,O4R,C,1.8292485475540161,2.6013851165771484,4.0,0.8408203125,0.4287109375,0.412109375,0.3894965350627899,1.0000011920928955,1.0,0.96875,0.484375,0.484375,1.8702560786037823
13962,O4M,A,1.4212876558303833,1.511846899986267,2.0,0.9130859375,0.455078125,0.4580078125,0.4565996527671814,1.0000008344650269,1.0,0.9375,0.46875,0.46875,1.4928301455701305
13962,O4M,B,1.0237795114517212,2.3869833946228027,3.0,0.638671875,0.3291015625,0.3095703125,1.2523128986358643,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.6175327150194168
13962,O4M,C,2.327824592590332,2.7705800533294678,4.0,0.875,0.4306640625,0.4443359375,1.378319501876831,1.0000004768371582,1.0,1.0,0.5,0.5,2.7052785407647657
13962,O4D,A,1.4212876558303833,1.511846899986267,2.0,0.9130859375,0.455078125,0.4580078125,0.4565996527671814,1.0000008344650269,1.0,0.9375,0.46875,0.46875,1.4928301455701305
13962,O4D,B,1.0237795114517212,2.3869833946228027,3.0,0.638671875,0.3291015625,0.3095703125,1.2523128986358643,1.0000004768371582,1.0,0.96875,0.484375,0.484375,1.6175327150194168
13962,O4D,C,2.1186509132385254,2.8686470985412598,4.0,0.8447265625,0.416015625,0.4287109375,1.3570443391799927,1.0000004768371582,1.0,1.0,0.5,0.5,2.515999012453483
14015,O1,A,2.3055429458618164,2.337322473526001,3.0,0.935546875,0.47265625,0.462890625,0.9790209531784058,1.0004403591156006,1.0,1.0,0.5,0.5,2.5047974572758447
14015,O1,B,16.786293029785156,1.258588194847107,1.0,0.9365234375,0.4697265625,0.466796875,1.203686237335205,1.0016294717788696,1.0,0.96875,0.484375,0.484375,16.82939375734503
14015,O1,C,12.987545013427734,1.3265759944915771,1.0,0.8564453125,0.4296875,0.4267578125,1.4703339338302612,1.0005176067352295,1.0,0.90625,0.453125,0.453125,13.070509070146594
14015,O3,A,1.2845849990844727,1.5037546157836914,2.0,0.96484375,0.4833984375,0.4814453125,0.31016990542411804,1.0000015497207642,1.0,0.96875,0.484375,0.484375,1.3215006583818492
